,subj,condition,yvalue,decision-maker-ID,colour
295,resnet18_linf_eps2,40,0.08125,resnet18_linf_eps2,
296,resnet18_linf_eps4,0,0.79375,resnet18_linf_eps4,
297,resnet18_linf_eps4,1,0.80625,resnet18_linf_eps4,
298,resnet18_linf_eps4,3,0.45,resnet18_linf_eps4,
299,resnet18_linf_eps4,5,0.24375,resnet18_linf_eps4,
300,resnet18_linf_eps4,7,0.21875,resnet18_linf_eps4,
301,resnet18_linf_eps4,10,0.1375,resnet18_linf_eps4,
302,resnet18_linf_eps4,15,0.10625,resnet18_linf_eps4,
303,resnet18_linf_eps4,40,0.0875,resnet18_linf_eps4,
304,resnet18_linf_eps8,0,0.75,resnet18_linf_eps8,
305,resnet18_linf_eps8,1,0.725,resnet18_linf_eps8,
306,resnet18_linf_eps8,3,0.43125,resnet18_linf_eps8,
307,resnet18_linf_eps8,5,0.225,resnet18_linf_eps8,
308,resnet18_linf_eps8,7,0.3,resnet18_linf_eps8,
309,resnet18_linf_eps8,10,0.15625,resnet18_linf_eps8,
310,resnet18_linf_eps8,15,0.13125,resnet18_linf_eps8,
311,resnet18_linf_eps8,40,0.10625,resnet18_linf_eps8,
312,resnet50_linf_eps0_5,0,0.975,resnet50_linf_eps0_5,
313,resnet50_linf_eps0_5,1,0.89375,resnet50_linf_eps0_5,
314,resnet50_linf_eps0_5,3,0.5625,resnet50_linf_eps0_5,
315,resnet50_linf_eps0_5,5,0.29375,resnet50_linf_eps0_5,
316,resnet50_linf_eps0_5,7,0.225,resnet50_linf_eps0_5,
317,resnet50_linf_eps0_5,10,0.13125,resnet50_linf_eps0_5,
318,resnet50_linf_eps0_5,15,0.09375,resnet50_linf_eps0_5,
319,resnet50_linf_eps0_5,40,0.09375,resnet50_linf_eps0_5,
320,resnet50_linf_eps1,0,0.9625,resnet50_linf_eps1,
321,resnet50_linf_eps1,1,0.8875,resnet50_linf_eps1,
322,resnet50_linf_eps1,3,0.56875,resnet50_linf_eps1,
323,resnet50_linf_eps1,5,0.325,resnet50_linf_eps1,
324,resnet50_linf_eps1,7,0.2375,resnet50_linf_eps1,
325,resnet50_linf_eps1,10,0.125,resnet50_linf_eps1,
326,resnet50_linf_eps1,15,0.09375,resnet50_linf_eps1,
327,resnet50_linf_eps1,40,0.09375,resnet50_linf_eps1,
328,resnet50_linf_eps2,0,0.95,resnet50_linf_eps2,
329,resnet50_linf_eps2,1,0.91875,resnet50_linf_eps2,
330,resnet50_linf_eps2,3,0.55625,resnet50_linf_eps2,
331,resnet50_linf_eps2,5,0.275,resnet50_linf_eps2,
332,resnet50_linf_eps2,7,0.2,resnet50_linf_eps2,
333,resnet50_linf_eps2,10,0.13125,resnet50_linf_eps2,
334,resnet50_linf_eps2,15,0.13125,resnet50_linf_eps2,
335,resnet50_linf_eps2,40,0.1,resnet50_linf_eps2,
336,resnet50_linf_eps4,0,0.89375,resnet50_linf_eps4,
337,resnet50_linf_eps4,1,0.86875,resnet50_linf_eps4,
338,resnet50_linf_eps4,3,0.50625,resnet50_linf_eps4,
339,resnet50_linf_eps4,5,0.2625,resnet50_linf_eps4,
340,resnet50_linf_eps4,7,0.2,resnet50_linf_eps4,
341,resnet50_linf_eps4,10,0.1375,resnet50_linf_eps4,
342,resnet50_linf_eps4,15,0.10625,resnet50_linf_eps4,
343,resnet50_linf_eps4,40,0.10625,resnet50_linf_eps4,
344,resnet50_linf_eps8,0,0.825,resnet50_linf_eps8,
345,resnet50_linf_eps8,1,0.8,resnet50_linf_eps8,
346,resnet50_linf_eps8,3,0.43125,resnet50_linf_eps8,
347,resnet50_linf_eps8,5,0.23125,resnet50_linf_eps8,
