,subj,condition,yvalue,decision-maker-ID,colour
152,Debenedetti2022Light_XCiT_L12,8-3-10,0.40917992572022316,Debenedetti2022Light_XCiT_L12,
153,xcit_small_12_p16_224,8-3-10,0.3104483303333986,xcit_small_12_p16_224,
154,resnet18_l2_eps0,8-3-10,0.12162457419674877,resnet18_l2_eps0,
155,resnet18_l2_eps0_01,8-3-10,0.18032369963965034,resnet18_l2_eps0_01,
156,resnet18_l2_eps0_03,8-3-10,0.2132164657708599,resnet18_l2_eps0_03,
157,resnet18_l2_eps0_05,8-3-10,0.22276483955427184,resnet18_l2_eps0_05,
158,resnet18_l2_eps0_1,8-3-10,0.2901872234666123,resnet18_l2_eps0_1,
159,resnet18_l2_eps0_25,8-3-10,0.2517629432878799,resnet18_l2_eps0_25,
160,resnet18_l2_eps0_5,8-3-10,0.28110034573370074,resnet18_l2_eps0_5,
161,resnet18_l2_eps1,8-3-10,0.26398111696478693,resnet18_l2_eps1,
162,resnet18_l2_eps3,8-3-10,0.30394576084036146,resnet18_l2_eps3,
163,resnet18_l2_eps5,8-3-10,0.3291824933631191,resnet18_l2_eps5,
164,resnet50_l2_eps0,8-3-10,0.167947975706574,resnet50_l2_eps0,
165,resnet50_l2_eps0_01,8-3-10,0.14855415950300385,resnet50_l2_eps0_01,
166,resnet50_l2_eps0_03,8-3-10,0.1770381926352136,resnet50_l2_eps0_03,
167,resnet50_l2_eps0_05,8-3-10,0.17364658932101779,resnet50_l2_eps0_05,
168,resnet50_l2_eps0_1,8-3-10,0.1898158556247742,resnet50_l2_eps0_1,
169,resnet50_l2_eps0_25,8-3-10,0.21255635924548533,resnet50_l2_eps0_25,
170,resnet50_l2_eps0_5,8-3-10,0.30374565009396465,resnet50_l2_eps0_5,
171,resnet50_l2_eps1,8-3-10,0.32791931713014943,resnet50_l2_eps1,
172,resnet50_l2_eps3,8-3-10,0.36233126537445837,resnet50_l2_eps3,
173,resnet50_l2_eps5,8-3-10,0.3771543531891001,resnet50_l2_eps5,
174,wide_resnet50_2_l2_eps0,8-3-10,0.2327614588887318,wide_resnet50_2_l2_eps0,
175,wide_resnet50_2_l2_eps0_01,8-3-10,0.2075826509284176,wide_resnet50_2_l2_eps0_01,
176,wide_resnet50_2_l2_eps0_03,8-3-10,0.197525406029824,wide_resnet50_2_l2_eps0_03,
177,wide_resnet50_2_l2_eps0_05,8-3-10,0.22105858280656623,wide_resnet50_2_l2_eps0_05,
178,wide_resnet50_2_l2_eps0_1,8-3-10,0.20554002405362984,wide_resnet50_2_l2_eps0_1,
179,wide_resnet50_2_l2_eps0_25,8-3-10,0.2776227154034453,wide_resnet50_2_l2_eps0_25,
180,wide_resnet50_2_l2_eps0_5,8-3-10,0.2532507275689201,wide_resnet50_2_l2_eps0_5,
181,wide_resnet50_2_l2_eps1,8-3-10,0.41483729440855277,wide_resnet50_2_l2_eps1,
182,wide_resnet50_2_l2_eps3,8-3-10,0.4048731143432967,wide_resnet50_2_l2_eps3,
183,wide_resnet50_2_l2_eps5,8-3-10,0.38437499999999997,wide_resnet50_2_l2_eps5,
184,resnet18_linf_eps0_5,8-3-10,0.26744348087917974,resnet18_linf_eps0_5,
185,resnet18_linf_eps1,8-3-10,0.2437327181693595,resnet18_linf_eps1,
186,resnet18_linf_eps2,8-3-10,0.31989900786868286,resnet18_linf_eps2,
187,resnet18_linf_eps4,8-3-10,0.301558682693796,resnet18_linf_eps4,
188,resnet18_linf_eps8,8-3-10,0.36864240230365514,resnet18_linf_eps8,
189,resnet50_linf_eps0_5,8-3-10,0.28915799270268655,resnet50_linf_eps0_5,
190,resnet50_linf_eps1,8-3-10,0.266773701566707,resnet50_linf_eps1,
191,resnet50_linf_eps2,8-3-10,0.3569077599183866,resnet50_linf_eps2,
192,resnet50_linf_eps4,8-3-10,0.3675676440316514,resnet50_linf_eps4,
193,resnet50_linf_eps8,8-3-10,0.433502202099189,resnet50_linf_eps8,
194,wide_resnet50_2_linf_eps0_5,8-3-10,0.29509371603611806,wide_resnet50_2_linf_eps0_5,
195,wide_resnet50_2_linf_eps1,8-3-10,0.34340963084011755,wide_resnet50_2_linf_eps1,
196,wide_resnet50_2_linf_eps2,8-3-10,0.3260128282674171,wide_resnet50_2_linf_eps2,
197,wide_resnet50_2_linf_eps4,8-3-10,0.3685638126486855,wide_resnet50_2_linf_eps4,
198,wide_resnet50_2_linf_eps8,8-3-10,0.4352615527734622,wide_resnet50_2_linf_eps8,
199,humans,8-3-10,0.4785090559353667,subject-01_subject-02_subject-03_subject-04,
200,Debenedetti2022Light_XCiT_S12,16-3-10,0.2357780197071363,Debenedetti2022Light_XCiT_S12,
